ID,url,raw_url,height,width
4BEE52D8D911E1B31C3A947C80378545FFAB75DB,http://2puppies.com/wp-content/uploads/2015/08/Golden-Retriever-puppy-iamge.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=bKGavjW_8W-eKJh-CMcg1j5yDDv_6HQQ1OOfASr8Wyg&v=1&r=http%3a%2f%2f2puppies.com%2fwp-content%2fuploads%2f2015%2f08%2fGolden-Retriever-puppy-iamge.jpg&p=DevEx,5128.1",1024,1280
70DDFEDB5020C98E00F43364B676BACFDC2D9E7F,http://www.publicdomainpictures.net/pictures/40000/velka/golden-retriever-dog.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=zooio5urCT9cxCgAmgQs0vmdPhT5vpZc-rXtJdOOFc0&v=1&r=http%3a%2f%2fwww.publicdomainpictures.net%2fpictures%2f40000%2fvelka%2fgolden-retriever-dog.jpg&p=DevEx,5134.1",1440,1920
7A206E9B0F8319B6DB5E70424380DAA358681B42,http://upload.wikimedia.org/wikipedia/commons/7/74/Golden_Retrievers_dark_and_light.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=GiPjph2F8779tHBTwoNyeruMCBAwYBXiT5ucvDng0YM&v=1&r=http%3a%2f%2fupload.wikimedia.org%2fwikipedia%2fcommons%2f7%2f74%2fGolden_Retrievers_dark_and_light.jpg&p=DevEx,5140.1",555,665
9475D8D338CCA11D5EB85C679954DC42AB135C89,http://2.bp.blogspot.com/_8EtpXSvnaqY/S8HPCwcX90I/AAAAAAAAAEw/pRGaOHiDXEQ/s1600/Golden_retriever.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=1oOV0FJGhDjVnPkX3EpHgRkUl4XC1ojqwJWDETsxatg&v=1&r=http%3a%2f%2f2.bp.blogspot.com%2f_8EtpXSvnaqY%2fS8HPCwcX90I%2fAAAAAAAAAEw%2fpRGaOHiDXEQ%2fs1600%2fGolden_retriever.jpg&p=DevEx,5146.1",702,800
F3EEC562CD608E2885C55B2CC5528F052C191881,http://2.bp.blogspot.com/-3u6AXCYdC0g/UWjespBz3jI/AAAAAAAAATs/c18_SphEGWU/s1600/cute-golden-retriever-puppies-pictures.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=8iMbdnqS8ZkC5sVZ7qMHY-hKE-TFS6sr6CJgyj6hrR0&v=1&r=http%3a%2f%2f2.bp.blogspot.com%2f-3u6AXCYdC0g%2fUWjespBz3jI%2fAAAAAAAAATs%2fc18_SphEGWU%2fs1600%2fcute-golden-retriever-puppies-pictures.jpg&p=DevEx,5152.1",1108,1600
72C341901801EB97805B85014EDEBE76CAFD9CB4,http://www.golden-retriever.com/wp-content/uploads/2015/06/Golden-Retriever-detailed-image.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=HZoI4ti4eZeOkfa40-5WmpalcphHqzc8-hF076-dEVg&v=1&r=http%3a%2f%2fwww.golden-retriever.com%2fwp-content%2fuploads%2f2015%2f06%2fGolden-Retriever-detailed-image.jpg&p=DevEx,5158.1",781,1250
4FF358166B6BC17902372B8F0B79DF6A2954357C,http://www.perrosamigos.com/Uploads/perrosamigos.com/ImagenesGrandes/golden-retriever-0.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=p3VBtaRLZTIVnGaEjYeMoW_k0G3nDeAL1dlBOW6nZdM&v=1&r=http%3a%2f%2fwww.perrosamigos.com%2fUploads%2fperrosamigos.com%2fImagenesGrandes%2fgolden-retriever-0.jpg&p=DevEx,5164.1",1200,1600
B8CAE18A684B7C42ED0881B0E83014AE8F4D0646,http://images.fineartamerica.com/images-medium-large-5/sweet-golden-retriever-larry-marshall.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=4tUSn3OnTSgzBmGsw1uYXQD_-t59-hQgJ5_MWpAaOmE&v=1&r=http%3a%2f%2fimages.fineartamerica.com%2fimages-medium-large-5%2fsweet-golden-retriever-larry-marshall.jpg&p=DevEx,5170.1",673,900
933CD5EBF4C905E42AF5AABB33EF604FFE54CE4D,http://2.bp.blogspot.com/-0pkfEu4sTkA/T26wYoS90CI/AAAAAAAACT4/kXlzqqSirYQ/s1600/golden-retriever_puppy.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=appthE4WOivN2ZDHH1hWi-gZp5NzX2AcRhdtoggv5CY&v=1&r=http%3a%2f%2f2.bp.blogspot.com%2f-0pkfEu4sTkA%2fT26wYoS90CI%2fAAAAAAAACT4%2fkXlzqqSirYQ%2fs1600%2fgolden-retriever_puppy.jpg&p=DevEx,5176.1",768,1024
AB4D244446FD6F761D548B9B5D4395E5BEB8ABD4,http://3.bp.blogspot.com/-5KWseuZivpQ/UNFG2HNqXzI/AAAAAAAAAWI/lZzAR9_Q1zI/s1600/Golden-Retriever-34.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=oDY7CeBxCo3EB-i5YctaIs0X4OIWRiTdtXxvhPEr-6I&v=1&r=http%3a%2f%2f3.bp.blogspot.com%2f-5KWseuZivpQ%2fUNFG2HNqXzI%2fAAAAAAAAAWI%2flZzAR9_Q1zI%2fs1600%2fGolden-Retriever-34.jpg&p=DevEx,5182.1",689,800
933CD5EBF4C905E42AF5C91A6736E2CBAFAD257F,http://2.bp.blogspot.com/-TNgXIKHk6d4/T26wGBOkzDI/AAAAAAAACTQ/_E1TQXPtA5M/s1600/white-golden-retriever-pic.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=7_aq_QUCNFH_2IxX0WEFXxVYzyiodvtzYDs96nwhcqg&v=1&r=http%3a%2f%2f2.bp.blogspot.com%2f-TNgXIKHk6d4%2fT26wGBOkzDI%2fAAAAAAAACTQ%2f_E1TQXPtA5M%2fs1600%2fwhite-golden-retriever-pic.jpg&p=DevEx,5188.1",600,600
9DFE3D2A2F354300AF929DCD0E93226A920CCB48,http://1.bp.blogspot.com/-Unuwcd5wq_Q/T-1L0Dn2YcI/AAAAAAAAAKs/pdlDfvd_RyQ/s1600/golden-retriever.jpgB.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=td38ZXFPHQOlMIeZQfx6drz4rw1yeddCTX5t_klSWzI&v=1&r=http%3a%2f%2f1.bp.blogspot.com%2f-Unuwcd5wq_Q%2fT-1L0Dn2YcI%2fAAAAAAAAAKs%2fpdlDfvd_RyQ%2fs1600%2fgolden-retriever.jpgB.jpg&p=DevEx,5194.1",447,400
461EEF54AB8DC96FDF74B97362293BCC333F1761,http://4.bp.blogspot.com/-dgMVmbr0HqQ/TV0ZVXsLCYI/AAAAAAAAASg/U0rzkJ7XEUE/s1600/Golden%2bRetriever%2bPuppies%2bPhotos%2b33.jpg,"http://www.bing.com/cr?IG=EC8B97456A3946949695D235B9E65D36&CID=2BED51234EE96AC72AE75BB64FEF6B61&rd=1&h=MpFG_y8JGHL73DbiqLyTqLXuB4HLdC0akQcm_jSFP14&v=1&r=http%3a%2f%2f4.bp.blogspot.com%2f-dgMVmbr0HqQ%2fTV0ZVXsLCYI%2fAAAAAAAAASg%2fU0rzkJ7XEUE%2fs1600%2fGolden%2bRetriever%2bPuppies%2bPhotos%2b33.jpg&p=DevEx,5200.1",543,600
